none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" "q" 1;
"e" "p" "q" 1;
"e" "p" "q" 1;
"a" "c" 1; "b" "z" 1; "e" "p" "q" 1;
"a" "c" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "d" "k" "o" "s" "v" "y" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "d" "k" "o" "s" "v" "y" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "d" "k" "o" "s" "v" "y" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "d" "k" "o" "s" "v" "y" "z" 1; "c" "z" 2; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "d" "k" "o" "s" "v" "y" "z" 1; "c" "z" 2; "d" "a" "b" "f" "l" "m" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "v" "z" 2; "c" "z" 2; "d" "m" 2; "e" "c" "g" "l" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "w" 1; "b" "v" "z" 2; "c" "z" 2; "d" "m" 2; "e" "c" "g" "l" "n" "p" "q" "r" 1;
"a" "a" "c" "l" "r" "w" 1; "b" "v" "z" 2; "c" "z" 2; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "r" "w" 1; "b" "v" "z" 2; "c" "z" 2; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "r" "w" 1; "b" "v" "z" 2; "c" "z" 2; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "o" "r" "w" 1; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "o" "r" "w" 1; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "o" "r" "w" 1; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "a" "b" "c" "h" "l" "o" "r" "w" 1; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "b" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "b" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" 2;
"a" "b" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "r" "v" 2;
"a" "b" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "h" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "h" "l" "w" 2; "b" "v" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "h" "l" "w" 2; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "h" "l" "o" "w" 2; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "b" "h" "l" "o" "w" 2; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" "z" 2; "c" "z" 3; "d" "m" 2; "e" "c" "g" "p" "r" "v" 2;
"a" "o" 3; "b" "y" 3; "c" "z" 3; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "c" "g" "n" "p" "r" "v" 2;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" "t" 2; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" "y" 3; "c" "z" 4; "d" "m" 3; "e" "c" "p" 3;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" 3; "e" "c" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "v" 4; "c" "z" 4; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "b" "c" "h" "j" "o" "r" "x" 3; "b" "a" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "j" 4; "b" "a" "v" 4; "c" "z" 5; "d" "m" "t" 3; "e" "c" "p" 4;
"a" "j" "x" 4; "b" "a" "v" 4; "c" "z" 5; "d" "m" 4; "e" "c" "p" 4;
"a" "j" "x" 4; "b" "a" "v" 4; "c" "z" 5; "d" "m" 4; "e" "c" "p" 4;
"a" "j" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "j" "o" "x" 4; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "a" "m" "v" 4; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" 5; "c" "z" 5; "d" "m" "t" 4; "e" "c" "p" 4;
"a" "o" 5; "b" "m" "v" 5; "c" "z" 5; "d" "l" "m" "t" 4; "e" "c" "p" 4;
