none
none
none
none
none
none
none
none
none
none
none
none
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "f" "u" 1;
"e" "f" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "e" "o" "p" "q" "r" 1; "d" "d" "r" "t" 1; "e" "f" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "g" "k" "n" "p" "q" "r" "s" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "k" "r" "t" "u" "x" 1; "e" "f" "q" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "g" "k" "n" "p" "q" "r" "s" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "k" "r" "t" "u" "x" 1; "e" "f" "q" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "g" "k" "n" "p" "q" "r" "s" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "k" "r" "t" "u" "x" 1; "e" "f" "q" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "g" "k" "n" "p" "q" "r" "s" "t" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "k" "r" "t" "u" "x" 1; "e" "f" "q" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "a" "g" "k" "n" "p" "q" "r" "s" "t" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" 1; "e" "f" "q" "u" 2;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "a" "g" "k" "n" "p" "q" "r" "s" "t" "z" 1; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" 1; "e" "u" 3;
"a" "d" "f" "q" "r" "t" "z" 1; "b" "q" 2; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "d" "f" "l" "q" "r" "t" "z" 1; "b" "q" 2; "c" "a" "c" "e" "o" "p" "q" "r" 1; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "g" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "g" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "d" "g" "h" "k" "m" "r" "t" "u" "x" "z" 1; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "r" 2; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "r" 2; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "f" "k" "r" 2; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "k" "r" 2; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "k" "r" 2; "e" "u" 3;
"a" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" 2; "d" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" "s" 2; "d" "a" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" "s" 2; "d" "a" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" "s" 2; "d" "a" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "d" "t" 2; "b" "q" 3; "c" "e" "s" 2; "d" "a" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" "b" "c" "k" "r" "s" 2; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "c" "d" "t" 2; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" "e" "q" "s" "u" 2; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" "l" 3; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "h" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
