none
none
none
none
none
none
none
none
none
none
none
none
none
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"a" "v" 1; "b" "l" 1; "c" "z" 1; "d" "r" "x" 1; "e" "w" 1;
"a" "k" 2; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" "l" "r" "x" 1; "e" "k" "t" "w" "z" 1;
"a" "k" 2; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 2; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 2; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "a" "q" "z" 1; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "i" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "i" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "i" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "i" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 2; "d" "a" 2; "e" "h" "i" "j" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "h" "i" "j" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "h" "i" "j" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" "h" "i" "j" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" "h" "i" "j" "k" "t" "w" "z" 1;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 2;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 2;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 2;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 2;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 2;
"a" "k" 3; "b" "c" "e" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "i" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "i" "l" "t" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "h" "i" "l" "n" "t" "x" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "h" "i" "l" "n" "t" "x" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "h" "i" "l" "n" "t" "x" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "h" "i" "l" "n" "t" "x" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "c" "e" "f" "h" "i" "l" "n" "t" "x" "z" 1; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 3; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "z" 2; "c" "a" "z" 3; "d" "a" "n" "t" 2; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" "z" 3; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "h" "i" "l" "n" "u" "x" "z" 2; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "l" "n" 3; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "r" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "r" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "r" 4; "d" "r" "t" 3; "e" "g" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" "v" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" "v" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" "v" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" "v" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" "v" 3;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" "t" 3; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 4; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" 4;
