none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "g" 1;
"b" "g" 1; "d" "t" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" "z" 2;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" "z" 2;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" "z" 2;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "l" "z" 2;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "q" "t" 3; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "g" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 4; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 6; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "r" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 2; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "r" "w" 3; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "q" "u" "v" "y" 2; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 3;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 4;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "n" "r" "t" "u" 3; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 5;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "f" "o" "p" "r" "s" "v" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
