none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "q" "x" 1; "c" "i" 1;
"a" "q" "x" 1; "c" "i" 1;
"a" "l" "q" "x" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "m" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "m" "z" 1;
"a" "q" 2; "b" "j" "q" "z" 2; "c" "i" "n" "u" "x" 1; "d" "b" "d" "e" "i" "q" "t" "u" 1; "e" "b" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" 2; "b" "j" "q" "z" 2; "c" "i" "n" "u" "x" 1; "d" "d" 2; "e" "b" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" 2; "b" "j" "q" "z" 2; "c" "i" "n" "u" "x" 1; "d" "d" 2; "e" "b" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" "x" 2; "b" "j" "q" "t" "z" 2; "c" "i" "n" "u" "x" 1; "d" "d" 3; "e" "b" "d" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" "x" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 3; "e" "b" "d" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" "x" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 3; "e" "b" "d" "f" "h" "k" "l" "m" "u" "z" 1;
"a" "q" "x" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 3; "e" "b" "d" "f" "h" "k" "l" "m" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "i" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "i" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "j" "q" "t" "z" 2; "c" "x" 2; "d" "d" 4; "e" "b" "d" "f" "h" "i" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "b" "d" "f" "h" "i" "k" "l" "m" "p" "s" "u" "z" 1;
"a" "a" "q" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "a" "q" "u" "x" "z" 2; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 3; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "i" "l" "p" "s" 2;
"a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "a" "u" "x" 3; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" "v" "x" 3; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "l" "p" "s" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
