none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "m" 1;
"c" "m" 1;
"c" "m" 1; "e" "w" 1;
"c" "m" 1; "e" "q" "w" 1;
"c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" 1; "c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" "y" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" "y" 1;
"a" "i" "l" "t" 1; "c" "i" "m" 1; "d" "g" "j" "r" "t" 1; "e" "q" "w" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "q" 1; "c" "w" 2; "d" "t" 2; "e" "o" "q" "r" "w" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "q" 1; "c" "w" 2; "d" "t" 2; "e" "o" "q" "r" "w" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "q" 1; "c" "w" 2; "d" "t" 2; "e" "o" "q" "r" "w" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "q" 1; "c" "w" 2; "d" "t" 2; "e" "o" "q" "r" "u" "w" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "t" 1; "b" "f" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "i" "l" "o" "t" "z" 1; "b" "c" "f" "k" "l" "m" "q" 1; "c" "w" 2; "d" "t" 2; "e" "f" "h" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "i" "l" "o" "q" "t" "z" 1; "b" "c" "f" "i" "k" "l" "m" "q" 1; "c" "w" 2; "d" "k" "t" 2; "e" "f" "h" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "e" "i" "l" "o" "q" "r" "t" "v" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "t" 2; "e" "f" "h" "i" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "e" "i" "l" "o" "q" "r" "t" "v" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "t" 2; "e" "f" "h" "i" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "d" "e" "i" "l" "o" "q" "r" "t" "v" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "t" 2; "e" "f" "h" "i" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "t" 2; "e" "f" "h" "i" "l" "o" "q" "r" "u" "w" "x" "y" 1;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "b" "d" "e" "i" "l" "o" "q" "r" "t" "v" "y" "z" 1; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" "t" 2; "e" "q" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" "q" 2; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "q" "x" "y" 2;
"a" "f" "l" 2; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "q" "x" "y" 2;
"a" "f" 3; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 3; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "n" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" 2; "c" "n" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" "q" 2; "c" "n" "w" 2; "d" "k" 3; "e" "x" 3;
"a" "f" 4; "b" "i" "q" 2; "c" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "k" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 3;
"a" "f" 4; "b" "f" "i" "k" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "q" "u" 2; "c" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "a" "h" "n" "w" 2; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "i" "k" "m" "q" "u" 2; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "e" "f" "i" "k" "m" "q" "u" 2; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "e" "f" "i" "k" "m" "q" "u" 2; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "e" "f" "i" "k" "m" "q" "u" 2; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" "f" "m" "z" 3; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" 4; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" 4; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" 4; "c" "h" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "f" "l" 4; "b" "c" 4; "c" "h" "n" "w" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 4;
"a" "l" 5; "b" "c" 5; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
