none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "j" 1; "e" "w" 1;
"c" "j" 1; "e" "w" 1;
"c" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "b" "g" "n" "q" "r" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "s" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "s" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "s" "u" "y" 1; "c" "a" "d" "f" "j" "n" "t" "v" 1; "d" "j" "k" "m" "q" "z" 1; "e" "c" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "f" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "n" "t" "v" "x" 1; "d" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "s" "v" "w" "y" 1;
"a" "b" "g" "n" "q" "r" "t" "v" 1; "b" "f" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "g" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "g" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" 1; "c" "a" "c" "d" "f" "g" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" "z" 1; "c" "a" "c" "d" "f" "g" "j" "m" "n" "t" "v" "x" 1; "d" "b" "j" "k" "m" "q" "u" "z" 1; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" 2; "b" "f" "h" "s" "u" "y" "z" 1; "c" "a" "c" "d" "f" "g" "j" "m" "n" "t" "v" "x" 1; "d" "k" 2; "e" "c" "f" "m" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "a" "c" "d" "e" "f" "g" "h" "j" "m" "n" "t" "v" "x" "y" 1; "d" "b" "k" 2; "e" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" 2; "e" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" 2; "e" "a" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" 2; "e" "a" "c" "f" "l" "m" "p" "q" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" 2; "e" "a" "c" "f" "l" "m" "p" "q" "r" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" "u" 2; "e" "a" "c" "f" "l" "m" "p" "q" "r" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" "k" "u" 2; "e" "a" "c" "f" "l" "m" "p" "q" "r" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "a" "c" "f" "l" "m" "p" "q" "r" "s" "v" "w" "y" 1;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" "t" 2; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "w" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "f" "h" "j" "s" "u" "w" "y" "z" 1; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "s" 2; "c" "d" "g" 2; "d" "b" 3; "e" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" "t" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" "t" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" "m" "t" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "s" "w" 2; "c" "d" "e" "g" "m" "t" 2; "d" "b" 3; "e" "a" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" "t" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" "t" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" "t" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" "t" 3; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "f" "g" "m" "w" "y" 2;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "m" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "f" "w" 3; "c" "a" "d" "e" "g" "k" "n" "t" "v" 2; "d" "b" 4; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 3; "c" "a" "d" "e" "f" "g" "k" "n" "t" "v" 2; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 3; "c" "a" "d" "e" "f" "g" "k" "n" "t" "v" 2; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 3; "c" "a" "d" "e" "f" "g" "k" "n" "t" "v" 2; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 3; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 3; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 3; "d" "b" 5; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" "f" "t" 3; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" "f" "t" 3; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
