none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "c" 1;
"b" "c" 1;
"b" "c" 1;
"a" "s" 1; "b" "c" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "f" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "f" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "c" "f" "s" 1; "b" "c" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" "z" 1; "b" "c" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "a" "c" "e" "i" "j" "o" "p" "u" "w" "x" "z" 1; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "a" "c" "e" "i" "j" "o" "p" "u" "w" "x" "z" 1; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "a" "c" "e" "i" "j" "o" "p" "u" "w" "x" "z" 1; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "a" "c" "e" "i" "j" "o" "p" "u" "w" "x" "z" 1; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "a" "c" "e" "i" "j" "o" "p" "u" "w" "x" "z" 1; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "o" 2; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" 3; "e" "e" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "f" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "e" "f" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "v" 2;
"a" "f" 2; "b" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "t" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "t" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" 2;
"a" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" 2;
"a" "d" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" 2;
"a" "d" "f" "g" 2; "b" "i" "u" 2; "c" "c" "e" "f" "h" "l" "m" "o" "q" "r" "s" "v" 1; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" 2; "d" "q" "x" 3; "e" "c" "e" "i" "l" "s" "t" "v" "x" 2;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 3; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "q" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "p" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "d" "f" "g" "p" "x" "z" 2; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
