none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"d" "f" 1;
"d" "f" 1;
"c" "q" 1; "d" "f" 1;
"c" "q" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "c" "f" "h" "q" 1; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" "c" "d" "g" "n" "q" "s" "t" "v" "w" 1; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "a" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 2; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "x" 2; "b" "b" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "j" "l" "x" 2; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "x" 3; "b" "b" "n" 2; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" 2;
"a" "a" "x" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "c" "e" "g" "j" "x" 2;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "z" 2; "d" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "d" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" 3;
"a" "a" 3; "b" "n" 3; "c" "d" "h" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" "x" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" "x" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" "x" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
"a" "a" "t" "w" "x" 3; "b" "n" 3; "c" "c" "d" "h" "j" "n" "q" "v" "z" 2; "d" "b" "h" "n" 3; "e" "e" "f" 3;
