none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"e" "y" 1;
"e" "y" 1;
"e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "d" "x" 1; "e" "y" 1;
"a" "o" "t" "z" 1; "c" "d" 1; "d" "q" "x" 1; "e" "h" "y" 1;
"a" "o" "t" "z" 1; "c" "d" 1; "d" "q" "x" 1; "e" "h" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" 2; "d" "q" 2; "e" "b" "d" "f" "h" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" 2; "d" "q" 2; "e" "b" "d" "f" "h" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "y" 1;
"a" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "y" 1;
"a" "f" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "t" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "y" 1;
"a" "f" "g" "h" "o" "q" "r" "t" "z" 1; "b" "b" "r" "t" "v" 1; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "x" "y" 1;
"a" "f" "g" "h" "l" "o" "q" "r" "t" "z" 1; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "x" "y" 1;
"a" "d" "f" "g" "h" "l" "o" "q" "r" "t" "z" 1; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "x" "y" 1;
"a" "d" "f" "g" "h" "l" "o" "q" "r" "t" "z" 1; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 2; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 2; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "a" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "a" "b" "c" "d" "f" "h" "i" "l" "n" "q" "t" "u" "x" "y" 1;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" 2;
"a" "f" 3; "b" "c" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 3; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "r" "t" 2; "d" "q" 4; "e" "f" "l" "w" "x" 2;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "g" "r" "t" 2; "d" "q" 4; "e" "x" 3;
"a" "f" 3; "b" "c" "f" "n" "r" "t" "v" 2; "c" "b" "d" "e" "g" "n" "r" "t" 2; "d" "q" 4; "e" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" 4; "e" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" 4; "e" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" 4; "e" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "o" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "o" "t" 3; "c" "e" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "o" "t" 3; "c" "e" "g" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "o" "t" 3; "c" "e" "g" 3; "d" "q" "t" 4; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "f" "o" "r" "t" 3; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" 3; "b" "f" "o" "r" "t" 3; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" "f" "o" "r" "t" 3; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" "f" "o" "r" "t" 3; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" "f" "m" 3; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
"a" "b" 4; "b" "c" 4; "c" "e" "g" 3; "d" "t" 5; "e" "f" "i" "x" 3;
