none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1; "d" "w" 1;
"c" "a" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "t" "w" 1; "d" "w" 1;
"c" "a" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" 2; "d" "e" "g" "k" "w" 1;
"c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "o" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "o" "w" 1; "c" "a" 3; "d" "w" 2; "e" "f" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "w" 2; "e" "b" "f" "h" "q" "x" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "w" 2; "e" "b" "f" "h" "q" "x" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "w" 2; "e" "b" "f" "h" "q" "x" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "w" 2; "e" "b" "f" "h" "q" "x" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "b" "f" "h" "q" "x" 1;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "m" "p" "q" "r" "t" "x" 1; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "p" 2; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "y" 2;
"a" "p" 2; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "p" 2; "b" "a" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 3; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" "q" "y" 2;
"a" "b" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "g" "o" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "b" "p" 2; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "g" "o" "w" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "i" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "i" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "i" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "i" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "a" "d" "g" "i" "o" "v" "w" "y" "z" 1; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "b" "g" "k" "o" "w" "y" 2; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 2; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 3; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "a" "z" 4; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "h" "q" 3;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "h" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" "k" 4; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "z" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 3; "b" "i" "o" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "o" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "o" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "z" 3; "c" "a" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
