none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "e" 1;
"c" "e" 1;
"c" "e" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "g" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" "n" "s" 1; "b" "d" "k" "q" "v" 1; "c" "i" "j" "w" 2; "d" "a" "d" "g" "i" "k" "n" "q" "y" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" 2; "c" "i" "j" "w" 2; "d" "g" 2; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" 2; "c" "i" "j" "w" 2; "d" "g" 2; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" 2; "e" "m" "u" 2;
"a" "g" "n" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 2;
"a" "g" "n" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "u" 3;
"a" "g" "n" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "u" 3;
"a" "g" "n" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "g" "n" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "g" "n" "q" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "g" "j" "n" "o" "q" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "g" "j" "n" "o" "q" "s" "t" "z" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "b" "g" "j" "n" "o" "q" "s" "t" "u" 1; "b" "d" 2; "c" "i" "j" "k" "w" 2; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "b" "g" "j" "n" "o" "q" "s" "t" "u" 1; "b" "d" 2; "c" "w" 3; "d" "g" "k" "w" 2; "e" "m" "u" 3;
"a" "b" "g" "j" "n" "o" "q" "s" "t" "u" 1; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "b" "g" "j" "n" "o" "q" "s" "t" "u" 1; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "b" "g" "j" "n" "o" "q" "s" "t" "u" 1; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" "u" 3;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 2; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "s" "u" 2; "b" "d" 3; "c" "w" 3; "d" "g" "k" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 4;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "u" 3; "b" "d" 3; "c" "w" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" "u" 3; "b" "d" 3; "c" "e" "g" "i" "j" "k" "n" "w" "x" 2; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "s" 4; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 3; "c" "e" "i" "q" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 4; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
"a" "q" "s" "u" "x" 3; "b" "d" 5; "c" "e" "i" "q" "s" "t" 3; "d" "g" "k" "m" "q" 3; "e" "m" 5;
