none
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "i" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "i" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "v" 1;
"a" "g" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "v" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" 2; "b" "q" 4; "c" "d" "l" "o" "p" "v" 1; "d" "g" "i" "k" "n" "p" "s" "v" "y" 1; "e" "b" "w" "x" 1;
"a" "g" "s" 2; "b" "q" 4; "c" "d" "l" "o" "p" "v" 1; "d" "e" "g" "i" "k" "n" "p" "s" "v" "y" 1; "e" "b" "p" "w" "x" 1;
"a" "g" "s" 2; "b" "q" 4; "c" "d" "l" "o" "p" "v" 1; "d" "e" "g" "i" "k" "n" "p" "s" "v" "y" 1; "e" "b" "p" "w" "x" 1;
"a" "s" 3; "b" "q" 4; "c" "d" "l" "o" "p" "v" 1; "d" "e" "g" "i" "k" "n" "p" "s" "v" "y" 1; "e" "b" "p" "w" "x" 1;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "k" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "k" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "k" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "k" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "i" "k" "t" 2; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" "w" 2; "d" "g" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" "w" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" "w" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" "w" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" "w" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 2; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" "u" 2;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "p" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "p" "s" 3; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" "q" 4; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 5; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 3; "d" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" "f" "g" "i" "k" "t" 3; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 3;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 4; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "g" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 4; "d" "c" "g" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "c" "g" "i" "x" 4; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "a" "l" 4; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 5; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 5; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 5; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 5; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 5; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 5; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
