none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"d" "e" "i" 1;
"d" "e" "i" 1;
"d" "e" "i" 1;
"b" "p" 1; "d" "e" "i" 1;
"b" "p" 1; "c" "n" 1; "d" "e" "i" 1; "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" "w" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"a" "g" "j" "q" 1; "b" "d" 2; "c" "e" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" 1; "e" "m" 2;
"a" "g" "j" "q" 1; "b" "d" 2; "c" "e" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" 1; "e" "m" 2;
"a" "g" "j" "q" 1; "b" "d" 2; "c" "e" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" 1; "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "d" 2; "c" "e" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" 1; "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "d" 2; "c" "e" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "u" "w" 1; "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "d" 2; "c" "e" "f" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "u" "w" "y" 1; "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "d" 2; "c" "e" "f" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "b" "d" "l" "p" "q" "u" "y" 1; "c" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "b" "d" "l" "p" "q" "u" "y" 1; "c" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "b" "d" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "g" "j" "n" "q" 1; "b" "b" "d" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "c" "g" "j" "n" "q" 1; "b" "b" "d" "f" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "c" "g" "j" "n" "q" 1; "b" "b" "d" "f" "g" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "c" "g" "j" "n" "q" 1; "b" "b" "d" "f" "g" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "e" "m" 2;
"a" "c" "g" "i" "j" "n" "q" 1; "b" "b" "d" "f" "g" "j" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "m" 3;
"a" "c" "g" "i" "j" "n" "q" 1; "b" "b" "d" "f" "g" "j" "l" "p" "q" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "u" "w" 1; "d" "c" "e" "i" "p" "s" "u" "w" "y" 1; "e" "m" 3;
"a" "b" "c" "g" "i" "j" "n" "q" 1; "b" "b" "d" "f" "g" "j" "l" "p" "q" "r" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" 1; "d" "c" "e" "i" "n" "p" "s" "u" "v" "w" "y" 1; "e" "m" 3;
"a" "b" "c" "e" "g" "i" "j" "n" "q" 1; "b" "b" "d" "f" "g" "j" "l" "p" "q" "r" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" 1; "d" "c" "e" "i" "n" "p" "s" "u" "v" "w" "y" 1; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "b" "d" "f" "g" "j" "l" "p" "q" "r" "u" "y" 1; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" "x" 1; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" "x" 1; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" "x" 1; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" "x" 1; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" "e" "f" "k" "m" "n" "s" "u" "w" "x" 1; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" 1; "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "b" "c" "e" "g" "h" "i" "j" "n" "q" "w" 1; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" 2; "c" "b" 2; "d" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "b" "d" "g" "i" "y" 2; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" "k" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" 3; "c" "b" "k" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "j" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" "y" 3; "c" "b" "k" 2; "d" "m" "n" "p" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "m" "n" "p" "v" "z" 2; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "j" "q" 2; "b" "i" 4; "c" "b" "k" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 4; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 5; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" "e" "q" 3; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" "m" 3;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "s" "w" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "m" "s" "w" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "m" "s" "w" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "m" "s" "w" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "m" "s" "w" 2; "d" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" "m" "s" "w" 2; "d" "m" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "m" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" "e" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "b" "e" 4; "b" "i" 6; "c" "b" "k" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "q" "v" "z" 3; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
