none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "p" 1;
"b" "p" 1;
"a" "l" 1; "b" "p" 1;
"a" "l" 1; "b" "a" "p" 1;
"a" "l" 1; "b" "a" "p" 1;
"a" "l" 1; "b" "a" "p" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 2; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" "p" 3; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "k" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "k" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "k" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "e" "k" "l" "t" "u" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "e" "k" "l" "t" "u" "w" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "e" "k" "l" "t" "u" "w" "y" 1;
"a" "l" 3; "b" "a" 4; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "b" "e" "k" "l" "t" "u" "w" "y" 1;
"a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "i" "k" 2; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "d" "e" "i" "m" "w" 2; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 5; "c" "k" 3; "d" "e" 3; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "t" "w" 2;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" "l" 3; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" 4; "b" "a" 6; "c" "k" 3; "d" "e" "m" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "m" "n" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "m" "n" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "m" "n" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" "o" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "a" "l" "o" 4; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "i" "m" "n" "t" "u" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "e" "v" "w" 3;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "b" "i" "m" "n" "t" "u" "w" 3; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "t" 4; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "t" 4; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "t" 4; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "k" 3; "d" "t" 4; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
